danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,,duration_ms,explicit,popularity,track_name,track_artist,track_id
56.2,6.07E+01,7,-7.771,1,0.0292,0.00325,0.000235,13.1,0.378,127.976,206.987,206.987,TRUE,1,Fall At Your Feet,Magnet,3aNALZIJEoXTAzCbFWSjzD
87.9,5.76E+01,0,-5.771,0,0.294,0.193,0.088,2.77,0.469,127.977,300.027,300.027,FALSE,0,Wide Awake (Workout Mix + 130 BPM),DJ ReMix Workout,0Qep5Fn3kJmxAtUWVDP3OH
74.7,8.35E+01,8,-7.458,1,0.0521,0.000653,0.147,11,0.746,127.979,666.627,666.627,FALSE,0,Gotta Go Gotta Leave (Tired) - Eddie Baez' Anthem Mix,Vivian Green,1IpBTyRvdiVZJ6ZJnzEbir
66.9,8.95E+01,7,-5.057,1,0.0482,0.00175,0.0648,66.8,0.156,127.984,298.613,298.613,FALSE,2,Careless,Jack Beats,6grz4d4eOWoimk9rgVrkTy
89.1,7.74E+01,4,-6.189,1,0.0839,0.156,0,5.17,0.961,127.987,288.787,288.787,FALSE,0,Shake It Out (Workout Mix + 128 BPM),DJ ReMix Workout,1fXDUI5q7ISI2P6KuGAThh
71.1,7.17E+01,7,-11.335,1,0.0525,0.117,0.843,10,0.451,127.99,549.871,549.871,FALSE,0,She Came Along - Ecstasy of Dub Mix,Sharam,5igT2JsiQgBq1tMSVyv9s4
95.5,2.81E+01,0,-11.392,0,0.466,0.0048,0.0595,12.2,0.0934,127.991,149.543,149.543,TRUE,0,thinking and doing,Br80,568FGhLEnSZhl82t0YmQ96
83.1,8.42E+01,4,-7.305,0,0.336,0.00485,0.00913,15.6,0.411,127.991,277.5,277.5,FALSE,0,Glory,El3ktrnx,2IaStSH6cgC6t9egefO39l
73.1,5.19E+01,2,-10.001,0,0.203,0.0191,0.101,8.29,0.463,127.992,350.84,350.84,FALSE,0,Dark Side of the Moon - Axwell Remix,Ernesto,4UCJQb5z09xK9W3TAXshJs
80.1,7.58E+01,7,-9.953,1,0.0665,0.00728,0.795,36.8,0.0735,127.992,516,516,FALSE,0,She Came Along - Sharam's Ecstasy of Ibiza Edit,Sharam,2fhpcKgRlEQRflG9oIEZOC
70.4,9.28E+01,11,-7.055,0,0.0528,0.0266,0.464,7.94,0.833,127.992,316.895,316.895,FALSE,0,Exhortation,David Pataconi,1tHjT9glHGrUijtUblrHqB
79.5,7.46E+01,7,-10.516,0,0.0753,0.0154,0.917,9.61,0.0537,127.992,457.087,457.087,FALSE,0,Out Of The Blue 2010 - Koen Groeneveld Remix,System F,75i5Dv4TFIzKAisQnS55EF
80.3,9.58E+01,1,-7.106,1,0.0439,0.0178,0.716,5.53,0.573,127.993,382.067,382.067,FALSE,0,Able To Love - G. Freaks Deep Mix,Benny Benassi,2FywTekFd6SuGL7A0cMqXg
78.7,7.48E+01,10,-7.287,0,0.0543,0.000485,0.321,8.05,0.323,127.994,439.336,439.336,FALSE,0,Ready To Go - Original Mix,EDX,2IdVQbcXSGbT4RG9x50jGz
71.5,8.27E+01,7,-5.822,0,0.0518,5.95E-05,0.000151,54.1,0.293,127.996,292.587,292.587,FALSE,0,What Makes You Beautiful (Workout Mix + 128 BPM),DJ ReMix Workout,3omoSNIGiZMFQpEKVcBcAr
67.7,8.96E+01,7,-5.53,1,0.0425,0.000628,0.854,64,0.154,127.997,298.267,298.267,FALSE,0,Careless - Instrumental,Jack Beats,4G64lLYCFSts3iNxapYfqD
78.7,8.64E+01,7,-9.213,1,0.0576,0.0104,0.672,5.37,0.12,127.998,566.25,566.25,FALSE,2,She Came Along - Sharam's Ecstasy of Ibiza Mix,Sharam,0dYELGkEr91FlLp5SvoBD3
55.1,8.04E+01,10,-7.535,0,0.0347,0.00244,0.872,42.4,0.53,127.999,277.5,277.5,FALSE,0,Diamond,El3ktrnx,6pLZrCbUxhpqwbEbMf8H1J
79.5,9.55E+01,7,-7.284,1,0.0614,0.000162,0.191,4,0.616,128,423.506,423.506,FALSE,0,She Came Along - Alex Kenji Dub,Sharam,1prq29Jx9I8ZcEG00dUOAE
74.1,5.82E+01,2,-6.747,1,0.0351,7.67E-05,4.03E-05,6.34,0.512,128,393.551,393.551,FALSE,0,The Morning After - Original Mix,StoneBridge,0jnkEmkoucjqbrvlnwMIbT
93.5,5.08E+01,2,-9.617,1,0.0721,0.000173,0.681,9.46,0.0369,128.001,495.426,495.426,FALSE,0,Hoipolloi - Wippenberg Mix,Kay D Smith,2ZAFDVBkPluTcYc0GosuKl
50.7,7.99E+01,8,-7.894,0,0.0448,0.0264,0.939,9.66,0.319,128.002,134,134,FALSE,1,Total Authority,Exodus Music and Sound,50GmbrsfKcooYwg2dbKb6A
72.9,9.26E+01,4,-5.065,1,0.161,0.00908,0,14.6,0.632,128.002,379.427,379.427,FALSE,0,"Back in Time (Theme From ""Men in Black"") [Workout Mix + 131 BPM]",DJ ReMix Workout,2nI0kt04rxYt2WCTwFiMdA
73.2,7.27E+01,7,-11.123,1,0.0521,0.169,0.361,11.2,0.527,128.003,594.935,594.935,FALSE,0,She Came Along - Ecstasy of Club Mix,Sharam,1njOSDDW0FPiwDUUWWV0P8
71.2,7.90E+01,8,-5.952,1,0.071,0.00206,0.00111,3.63,0.846,128.004,289.488,289.488,FALSE,0,Where Have You Been (Workout Mix + 135 BPM),DJ ReMix Workout,2ZCtxlYczJK8D3bCehj30m
66.7,9.23E+01,4,-7.037,0,0.0827,0.00729,0.857,4.91,0.776,128.005,571.01,571.01,FALSE,0,The Drums - Avicii's Mouthful Remix,Alex Gaudino,4vSuHdBWZP8RaCn0jgk4HS
71.6,7.54E+01,7,-4.691,0,0.0538,0.000285,0.00567,3.76,0.325,128.005,328.593,328.593,FALSE,1,How Does It Feel - Club Mix,Michael Mind Project,1KlAlBq41bfL6MexH5gTsi
45.1,6.16E+01,6,-16.037,0,0.0352,0.00166,0.838,23.6,0.614,128.006,97.5,97.5,FALSE,0,No Me Odies Querida,Kurlin,3geJcpZzoCmcPfJXPBe8J0
81.9,8.39E+01,2,-6.452,1,0.0662,0.00016,0.893,7.38,0.656,128.006,353.88,353.88,FALSE,8,Let's Go! (Dub Mix),Louie DeVito,28puUnmbsABmhyqEliGFI3
71.1,9.08E+01,7,-5.065,1,0.0436,0.0423,0.000371,5.54,0.691,128.008,290.634,290.634,FALSE,2,Call Me Maybe (Workout Mix + 128 BPM),DJ ReMix Workout,6yrKRZEYPmmMq4fNLIFLcz
80.8,8.09E+01,6,-7.611,0,0.0485,0.0176,0.674,4.51,0.313,128.008,382.88,382.88,FALSE,0,Able To Love - G. Freaks Porno Mix,Benny Benassi,3bi7S0nGLo0DYhhASeOsjE
79.6,9.47E+01,4,-7.021,0,0.0605,0.000464,0.0341,3.79,0.709,128.009,423.506,423.506,FALSE,1,She Came Along - Alex Kenji Remix,Sharam,4bmh1Xn2i9fLlXfawMC1pJ
77.3,8.82E+01,6,-2.985,1,0.0376,0.13,0.000708,19.4,0.716,128.01,216.031,216.031,FALSE,0,We Found Love,Jessy Foxes,5hOzGVDkgL3EMLDXP0Wdvm
69.5,7.51E+01,1,-5.385,0,0.0545,0.0188,0.345,4.94,0.587,128.011,330.987,330.987,FALSE,0,Turn Me On (Workout Mix + 135 BPM),DJ ReMix Workout,1MaYn9WgtqHJxSCUZzOMJ1
62,9.76E+01,0,-3.682,1,0.198,0.191,4.95E-06,20.6,0.212,128.013,292.5,292.5,FALSE,2,Feels Like A Prayer - Original Mix,Meck,7gU69tYxNANsNUZ0fSNZgJ
60.7,6.56E+01,5,-12.49,1,0.0358,0.00769,0.841,12.1,0.646,128.014,308.387,308.387,FALSE,0,A Warm Summer Night - King Britt Remix,CHIC,2JFyopyusA6757Kuapw46L
68.5,9.15E+01,0,-4.519,1,0.0869,0.00526,0.00283,13.7,0.632,128.015,350.747,350.747,FALSE,0,Titanium (Workout Mix + 128 BPM),DJ ReMix Workout,6N7HzKsPIjzwEayzJYRQWr
68.5,9.15E+01,0,-4.519,1,0.0869,0.00526,0.00283,13.7,0.632,128.015,350.747,350.747,FALSE,0,Somebody That I Used to Know (Workout Mix + 128 BPM),DJ ReMix Workout,78AEMmyV00ktWcTLWLTe2Z
66.2,9.41E+01,2,-4.922,0,0.0686,0.00269,0.00177,9.69,0.0552,128.017,313.067,313.067,FALSE,1,War,Jack Beats,6KmB4Q4EQqpkfqB43XEHJl
68.7,7.05E+01,1,-5.749,1,0.0549,0.00895,0.268,61.5,0.314,128.017,460,460,FALSE,0,Perfect Moment - Francesco Diaz & Young Rebels Mix,Thoneick,19scQS0VAdfdhzGxuEEjAQ
81.3,6.48E+01,11,-6.666,0,0.146,0.0107,0.0187,8.6,0.359,128.02,424.217,424.217,FALSE,2,She Came Along - Jean Elan Remix,Sharam,49kYNGNqmFYLa7CfL77nqq
82.3,5.68E+01,0,-5.354,1,0.0853,0.00701,0.000115,6.98,0.672,128.032,333.4,333.4,FALSE,0,It Will Rain (Workout Mix + 135 BPM),DJ ReMix Workout,0jRehwDU1vbuqGg4dKaiXt
77.9,8.22E+01,5,-6.437,1,0.0618,0.0136,0.743,14.1,0.557,128.035,367.733,367.733,FALSE,0,Arroz Con Pollo (feat. Ogguere) - MJ Cole Remix,Gilles Peterson's Havana Cultura Band,4VcejuCynAriAQstY6QAbW
72.5,9.05E+01,7,-4.762,1,0.187,0.00763,0.94,6.9,0.235,128.038,280.773,280.773,FALSE,0,Gladiator - Steve Aoki & DJ AM Remix,Autoerotique,7cQVKl6fTfkyquM0BrkTWX
16.1,5.21E+01,0,-9.419,1,0.0571,0.151,0.936,29.8,0.0381,128.04,141.913,141.913,FALSE,0,Film Noise,Pink Noise Therapy,0AkCP8BjMyaAKw1yMrjV2E
43.7,4.35E+01,2,-8.247,1,0.0296,0.246,0,18.9,0.248,128.043,238.507,238.507,FALSE,1,When I Lay My Isaac Down,Garret Fitch,6Oy7fG2KC93SV4qTtBcBz5
75.2,5.71E+01,5,-4.994,1,0.0688,0.0672,2.47E-06,9.45,0.931,128.056,239.403,239.403,FALSE,3,Mi Amigo El Diablo,Grupo Imposible de Raunel Lopez,4O2lrX57PQ3fN4NhcXXdZi
53.4,9.41E+01,9,-4.474,1,0.0907,0.00099,0.000254,12.3,0.812,128.065,130.507,130.507,TRUE,0,Always Gonna Roll,The Frantic,7CInH4iCkZGbYBoxdjNA1k
59.1,9.11E+01,7,-4.251,1,0.0836,0.00225,0.219,37.2,0.384,128.073,216.32,216.32,FALSE,0,End of Love - Re-Edt,Jack Beats,23zIvZSHyjZNn2BSZHwg9A
29.8,7.29E+01,7,-5.494,1,0.041,4.30E-06,0.899,12.9,0.303,128.075,237.64,237.64,FALSE,1,A Whole New World - Disney Super Guitar,Mike Orlando,1yE8LdOrDKkaihtTjLxeeI
39.1,9.61E+01,7,-4.794,1,0.394,0.00322,0.84,68.3,0.102,128.075,217.027,217.027,FALSE,0,Death Rave,Motor,2vFIv7wHpBinlVowfSsbkF
60.8,8.97E+01,8,-4.211,1,0.148,0.0564,0.00761,31.1,0.238,128.078,244.707,244.707,FALSE,0,Payphone (Workout Mix + 128 BPM),DJ ReMix Workout,1rv0aRexW3TYKsKEA1pQ6w
16,3.88E+01,5,-22.176,0,0.0777,0.000478,0.972,75.7,0.00582,128.12,94.267,94.267,FALSE,0,Sidewalk Rain,Sonido Del Bosque y Naturaleza,6aU7oFDeyJSJTQDMkqAeul
66.3,3.83E+01,4,-9.616,1,0.0284,0.837,0,20.6,0.288,128.123,218.232,218.232,FALSE,1,Summer Burn (Live),Chris Hawkey,3tjfT7tho5CoHchikYOaa0
61.9,5.42E+01,5,-9.405,1,0.0528,0.96,0.00179,11.2,0.679,128.123,134.333,134.333,FALSE,0,"No, Not One! (with Hovie Lister)",The Statesmen Quartet,60LJm4Baa9OWcJfyPHqXGF
28.9,5.37E+00,9,-25.05,1,0.0512,0.985,0.000132,8.14,0.0641,128.166,239.147,239.147,FALSE,0,"Cosi Fan Tutte, Act I: ""Un'aura Amorosa""",Wolfgang Amadeus Mozart,5onh6WC5OK4DLVz6PbCBM7
43.5,7.03E+01,0,-3.777,1,0.256,0.201,0.578,30.2,0.399,128.179,193.384,193.384,FALSE,1,Lucid Dream,JBT 45,35JAbh6uHyoZ42jB3uA2oJ
70.1,3.97E+01,6,-14.806,0,0.798,0.168,0,17.9,0.597,128.203,129.985,129.985,TRUE,1,Good Route,TTG Dree,36kq96XYFAdITgjQsjcRjU
28.3,2.02E+01,2,-24.813,1,0.0483,0.989,0.916,12.3,0.514,128.234,70.547,70.547,FALSE,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 3",Alfred Brendel,6brpkc8qjP0YYzeiwvsodx
49.9,7.16E+01,5,-8.172,1,0.0404,1.08E-05,0.163,46.7,0.429,128.275,256.533,256.533,FALSE,1,Foxes,Celebration,7y3CFFAy3Yu88ZheTwXqZj
71.9,5.36E+01,5,-12.547,0,0.0326,0.382,0,9.45,0.64,128.298,222.467,222.467,FALSE,0,Cuando Quieras,Pilar Montenegro,0rHSAPV2pdeUlymrYd8YUn
38.6,6.31E+01,1,-7.2,1,0.0338,0.000413,0.0102,39,0.696,128.333,168,168,FALSE,1,New Skin,Celebration,6HlvagKu5BxpHXnzwFaGDT
73.4,6.98E+01,2,-7.55,1,0.0544,0.605,3.62E-05,35.5,0.815,128.367,153.458,153.458,FALSE,0,El Calmado,Grupo Renuente,0W527fdL1t7kyqVYXJrIUs
78.1,2.75E+01,1,-15.229,1,0.464,0.135,0,81.4,0.217,128.463,321.157,321.157,TRUE,0,Cashapp or Paypal,42oH,3HVdSSTJe91NdD8UhrZ2TJ
55.9,6.28E+01,9,-5.734,1,0.0284,0.163,0,26.2,0.65,128.484,174.04,174.04,FALSE,0,Movin' Along,The Frantic,4giGs0GKKCAY0ke4zlVx0u
53.2,6.03E+01,6,-7.579,0,0.0413,0.27,0,23.4,0.172,128.524,220.389,220.389,FALSE,8,One to Blame,Duston Siler,1hHmB2LKmFMC4iHQ5Fy8dW
74.9,7.17E+01,9,-7.327,1,0.0601,0.457,0,7.73,0.91,128.574,131.307,131.307,FALSE,0,Paseando Con la Parca,Grupo Renuente,6kIAvtNhS49KwHSPCAobaX
52.7,4.36E+01,11,-11.383,0,0.0397,0.84,0.756,8.64,0.313,128.606,372.747,372.747,FALSE,0,Golden,Ethan Setiawan,5m5Sc4PmHfnq5TJBagIdSt
26.1,5.76E+01,2,-8.556,1,0.0708,0.58,0,66.4,0.306,128.631,417.8,417.8,FALSE,2,I Bowed on My Knees and Cried Holy,Charles Billingsley,5xi1I80sFLoFT5xTyU3574
38.3,1.04E+01,8,-21.089,0,0.0449,0.994,0.875,12,0.1,128.638,362.627,362.627,FALSE,0,Réflections d'Amour,Clara Ponty,1nvnY2wDpFpROUQLaRL0xT
55.9,5.45E+01,8,-11.932,0,0.441,0.00704,0,7.14,0.476,128.666,228.972,228.972,TRUE,0,Color Switch (Outro),G-9lock19,1pvfJrbn8xbAbzzP3fblj6
47.4,7.04E+01,6,-16.303,1,0.907,0.978,1.49E-06,95.7,0.528,128.672,96.375,96.375,TRUE,1,Independant Women,Melanie Comarcho,6YqdV2sxi4ZWHrBfwAljkA
56.2,5.67E+01,1,-13.164,1,0.428,0.301,0,19.7,0.681,128.748,201.482,201.482,TRUE,0,Try Me,Kashhhkarii,52i1Wlzwn6iuZ9WedZ66Gj
67.7,7.17E+01,1,-7.196,1,0.35,0.292,6.12E-06,12.3,0.266,128.754,110.054,110.054,TRUE,0,Mad At Me,Mar '17,4D5qn73OQ1Z23rtilSuNFa
34.8,1.43E+01,0,-19.557,0,0.0439,0.972,0.847,14.4,0.113,128.763,162.573,162.573,FALSE,0,Romance,Clara Ponty,4Qgg6JBDg1k2ElVhtb5GhE
58.8,6.29E+01,9,-8.105,1,0.0465,0.108,0.237,24.1,0.276,128.883,213.04,213.04,FALSE,0,"No, But Remember?",Brightside,4p5Ocg17CntQD9juYCKgJO
42.8,3.47E+01,9,-10.285,1,0.03,0.263,0.352,12.7,0.149,128.914,236.053,236.053,FALSE,0,Down At The Front,I Am Kloot,2uOUd28CzjSUZAQpWXFPW9
54.7,7.29E+01,9,-6.985,1,0.107,0.000347,0.591,5.73,0.28,128.916,366.613,366.613,FALSE,0,S.O.S. - Delano & Crockett Remix,Filterfunk,1FwRmMSgGWBJIllRhaKIm9
70.4,8.27E+01,10,-5.753,1,0.0333,0.0127,1.08E-05,8.96,0.676,128.951,256.503,256.503,FALSE,2,Take It With Ease,Jacob Armitage,3aJGztT3QzzCvD262D5zgd
46,5.55E+01,1,-8.754,0,0.0372,0.611,0,94.4,0.201,128.955,264.973,264.973,FALSE,8,Say You Will,Foreigner,5jbQtDKvey1IHKFprIuNpB
62.1,4.73E+01,0,-9.615,1,0.0355,0.489,4.12E-06,7.13,0.622,128.96,215,215,FALSE,0,Heavies,Hope Waits,5tdxsmFrRMP8M52veK5mCr
58.6,7.35E+01,4,-8.687,1,0.0379,0.00489,0,11.8,0.775,128.977,213.413,213.413,FALSE,0,Love Will Lead Me Back to You,Zach Coffey,23Cf0SRXvAJdyTDLiBa1RU
65.5,5.45E+01,5,-8.381,0,0.0604,0.00762,3.15E-06,12.2,0.191,128.986,183.973,183.973,FALSE,4,Fast Girls,Jack Beats,2QPOpr02gGV9IQRiUlBH2i
71.8,5.50E+01,11,-13.776,0,0.0504,0.00296,0.622,4.69,0.55,128.99,3408.89,3408.89,FALSE,0,Ultra Electro: The Mix,Various Artists,5VMbFUtVHKzNRf99dXyVKr
75.2,5.92E+01,11,-6.591,0,0.0409,0.00132,0.851,7.28,0.637,128.995,452.778,452.778,FALSE,5,Could You Believe - Original Mix,ATB,6RUsyHNUw3FEc9Oo7lPP7R
65.6,3.65E+01,4,-10.989,1,0.032,0.566,0.000198,72.7,0.53,128.996,246.653,246.653,FALSE,2,Comin' From Tucson - Live,A Great Big Pile of Leaves,679u31tYwNlUjZQl7eotK2
89,7.77E+01,0,-5.562,1,0.0466,0.394,0.0159,8.88,0.967,128.997,150.89,150.89,FALSE,0,What She Wants,Satchel Grande,3qnbLANLuAHGUZJJu0HTRq
74.8,4.93E+01,1,-10.368,1,0.055,0.0228,0.793,10.2,0.12,129,188.867,188.867,FALSE,0,Fast Girls - Instrumental,Jack Beats,4tFL3zUZFazMqg7t9ULteW
43.6,7.26E+01,7,-11.783,1,0.0295,0.00611,0.681,5.79,0.581,129.004,135.4,135.4,FALSE,0,I'll Cry Alone,Flamin' Groovies,50bXiwZ7MkNBRA4PhuA40t
72.3,3.89E+01,7,-18.805,1,0.0465,9.99E-06,0.832,14.1,0.167,129.019,604.775,604.775,FALSE,2,Event 654,Dave P,0ATilOUcucDo7wFK1U7LP8
72.7,7.19E+01,11,-7.048,1,0.0411,0.0262,0.823,14.3,0.518,129.019,436.023,436.023,FALSE,0,Salvation - Don Diablo Dub Remix,Scanners,4LHj3Y0PmV38cqBiAUfp7f
71.8,6.06E+01,11,-9.151,0,0.0423,0.000894,0.268,3.85,0.57,129.022,424.227,424.227,FALSE,4,Tell Me Why - Original Mix,Supermode,4TMZM94IPl21ALVmyEOYKj
57.5,9.41E+01,10,-4.836,0,0.123,0.00558,0.00428,6.06,0.679,129.032,267.667,267.667,FALSE,0,Loosely Blue,Brother Smith,6zHGOeA6Fl4PHu6jB055Gq
60.7,2.49E+01,0,-14.152,1,0.0385,0.882,0.826,10.8,0.354,129.047,275.147,275.147,FALSE,0,Carolina Avenue,Ethan Setiawan,5yzxTpv3WgG25Ilxd2eS33
72.8,8.85E+01,7,-7.036,1,0.0608,0.0213,0.000504,28.2,0.753,129.067,193.075,193.075,FALSE,3,She Came Along - UK Radio Edit,Sharam,4ljb97uwrlEO89atI2X5Kw
34.6,7.98E+01,2,-10.891,1,0.0509,1.38E-05,0.765,24.8,0.148,129.072,299.867,299.867,FALSE,1,Headless,Bleach,25Pi0DX94TeujnB9UphimF
71.4,7.89E+01,6,-9.019,0,0.386,0.168,0,13.8,0.565,129.108,126.067,126.067,TRUE,0,Can't Pretend,Mar '17,6lnLdHj3lgAPSq2vSawifn
61.8,5.82E+01,2,-7.676,1,0.0646,0.129,0,30.6,0.354,129.128,88.002,88.002,TRUE,2,Real Militant,BM Riqq,33T2kRuRlpg5jaJJdb91iq
77.1,7.31E+01,2,-5.209,1,0.0427,0.00463,8.40E-05,36.5,0.945,129.172,202.627,202.627,FALSE,1,Somehow,Boxelder,6zokMsjPSvnUVE5fUnnMp8
72.6,4.76E+01,6,-6.262,1,0.0316,0.544,0,15.3,0.763,129.177,206.776,206.776,FALSE,6,Bad Habit - Live at SG Studios,Cade Holliday,6GonsW0loWXA6HdQDxQO1G
66.8,3.07E+01,5,-8.568,1,0.0944,0.799,0,19.9,0.729,129.194,148.067,148.067,FALSE,0,Warm Up Time,Kidzone,4B7zg9CDrJo2znM69tgtmr
90.6,7.28E+01,6,-11.231,0,0.0736,0.0309,0.00986,5.98,0.82,129.293,433.027,433.027,FALSE,0,"La Revolución del Cuerpo, Pt. 1 - Skinner's Owiney Sigoma Mix",Gilles Peterson's Havana Cultura Band,6BRsgMHhrOCpwka3aVzMPm
81.1,7.50E+01,6,-8.063,0,0.207,0.0781,0,7.94,0.657,129.307,136.255,136.255,TRUE,0,One Time,AntVerson,00m9WQ9fxsHo59p64vG7Po
76.6,8.44E+01,10,-3.851,1,0.0361,0.0261,0.605,18,0.835,129.323,191.573,191.573,FALSE,1,Disco Inferno (Single Edit),The Trammps,59s7rxZJyjVRIn49n2h794
70.6,1.87E+01,0,-17.408,1,0.918,0.807,0,27.8,0.214,129.363,45.28,45.28,FALSE,0,Roly Poly (Rhyme),Kidzone,4dwtvH01csCh8595nOzKNn
26.4,2.78E+01,9,-20.006,0,0.0587,0.832,0.557,13.3,0.0383,129.416,113.36,113.36,FALSE,0,The Blue Pendant,Jarryd Elias,0SvNO0cXH28t9kVJSkbCdv
62.4,9.17E+01,0,-5.57,1,0.0284,0.108,0.00443,38.4,0.659,129.454,192.027,192.027,FALSE,0,V,Golden Smog,6Qwtv8hEE60RmPNuz8WyQ4
70,3.06E+01,3,-15.708,1,0.0347,0.512,0,11.2,0.756,129.508,195.84,195.84,FALSE,0,Takin' The Givin' Away,Kathy Mattea,0DPoH6XLJeyKk4qDdJB0Zh
63.2,4.03E+01,4,-12.278,0,0.267,0.136,8.70E-05,37.6,0.287,129.564,146.312,146.312,TRUE,0,Inferno,TTG Dree,1iihrain1S1W7APnPmzkBw
76.6,6.97E+01,10,-9.913,1,0.038,0.0426,0.000184,5.8,0.783,129.564,262.293,262.293,FALSE,0,In Private,Dusty Springfield,7ohaSeuOgUovuTNUnjp6ra
33.6,7.55E+01,6,-7.28,1,0.042,0.0511,0.593,35.5,0.34,129.724,196.455,196.455,FALSE,1,Jetpacks,Brightside,2qxxpUPV4xk2ricu0lg5sn
42.8,6.24E+01,4,-8.626,0,0.245,0.00429,0,33.5,0.326,129.748,259.899,259.899,TRUE,1,Slowed and Poed,Stunna Bam,2wRK1pKPk9O29BULonOG8m
46.6,6.04E+01,2,-10.086,1,0.291,3.50E-05,0,19.7,0.295,129.757,128,128,TRUE,9,6ixteen freestyle,1700 Quan,01t6pmocKMv17AsPx4RJ7f
43.3,4.65E+01,2,-13.672,1,0.0408,0.671,0.00133,14.7,0.594,129.762,468,468,FALSE,1,Animal Song - Live,Family Mystic,3vU0s3sdNMkWEMpqK6eeQx
49.9,5.21E+01,7,-6.683,1,0.0283,0.569,0,36.3,0.268,129.788,257.493,257.493,FALSE,2,It's Under the Blood,Garret Fitch,3CQBVn2bA9NbAXnUuMcQtg
77.8,3.87E+01,1,-9.765,1,0.517,0.494,0,34.4,0.966,129.795,89.733,89.733,FALSE,0,Mexican Bean Bag,Kidzone,3TtxsBkzmMvpE8PotdjrJU
76.6,4.79E+01,11,-11.209,0,0.379,0.123,0.000198,12.8,0.273,129.852,238.498,238.498,TRUE,0,Shots,Quiet Money Dot,4R09h3ga8jgEYJIlt5K34k
72.4,8.15E+01,2,-6.475,1,0.246,0.0095,0.0981,22.3,0.35,129.854,253.693,253.693,FALSE,0,Skeleton,Felix Cartal,6cyvYzpfYgYzS6FJFEe5cl
53.6,8.28E+01,0,-7.037,0,0.218,0.0795,8.63E-06,31.6,0.52,129.854,196.668,196.668,TRUE,0,Aint No Killa,Tre Deuce,4eJIyi6qWu94Yx191eyTOD
59,7.43E+01,10,-8.891,0,0.393,0.0141,0,15.8,0.239,129.866,140.069,140.069,TRUE,0,Not Them,Mar '17,2WyhvVk0h5ZDh2cV4oxnmq
77.1,6.35E+01,5,-6.32,1,0.358,0.0936,0,38.1,0.603,129.871,184.923,184.923,TRUE,0,Make Belive,Tre Deuce,57GtPqeuFAxEmLc6UIvQ46
16.1,1.21E+00,4,-33.397,0,0.0473,0.933,0.963,10,0.0365,129.881,133.026,133.026,FALSE,0,Escape Plan,Harry Manfredini,7GgcFppLpCe6yjigxiucVt
71.4,3.90E+01,9,-15.61,1,0.0655,0.0712,7.22E-06,8.05,0.838,129.905,94.154,94.154,FALSE,0,Eres Mi Rallo De Luz,Sikatris,5dba1ibraNYdW4NbZolxjY
76.5,2.78E+01,5,-7.383,1,0.0357,0.81,0,5.75,0.809,129.915,221.547,221.547,FALSE,8,Dentro de Esta Celda,El Javi,1zSIyuayCqRAGSNaiBEmDA
77.2,5.32E+01,1,-6.249,1,0.371,0.0402,0,12.1,0.431,129.922,180.662,180.662,TRUE,1,Collegeville,Choppaboy,6FO6Z9yr7iN2pneUe1ZRvZ
69.6,4.56E+01,7,-16.184,1,0.0399,0.262,0.886,11.7,0.105,129.928,424.49,424.49,FALSE,2,"Desert Sands, Pt. 2",Vapid Rumors,0g424u7xElJ3l4OjjsN33S
78.1,5.88E+01,1,-7.276,1,0.183,0.00134,0,12.8,0.125,129.931,102.573,102.573,TRUE,1,Slide,XanMan,7zW0P7habKSm12uWbxrWEJ
55.9,4.72E+01,2,-6.814,1,0.0299,0.583,0,14.6,0.305,129.945,265.227,265.227,FALSE,0,Dígale,David Bisbal,2yHzV9FCj4Cxp1c98OQFRa
89.2,4.45E+01,7,-11.183,0,0.435,0.0416,0,9.24,0.525,129.947,249.653,249.653,TRUE,4,Way to Much,XanMan,612DRijO01ZM4Age21MGUs
68.5,7.53E+01,7,-6.246,0,0.327,0.171,0,33.7,0.76,129.949,206.959,206.959,TRUE,0,Feelings,Spice Marley,0YaLT5OYSj1kyZgUf1UB2H
82,7.86E+01,1,-5.288,1,0.187,0.0484,0,12.4,0.608,129.963,232.481,232.481,TRUE,0,Two Colors,Stunna Bam,7mRiuaMvs5bpGNfMnoDcCg
82.7,5.77E+01,7,-5.779,0,0.0357,0.325,0,11.2,0.812,129.965,215.173,215.173,FALSE,1,Tú Eres,Unique,7aSo5FbncqrJml4r1dtUFG
67.5,3.53E+01,4,-12.736,0,0.0353,0.555,0.857,12.1,0.503,129.971,189.667,189.667,FALSE,0,Breathless,Gwilym Gold,6wHTDJXfQz7HgP3Ezj2ZbP
77.1,9.33E+01,8,-3.605,0,0.0388,0.0308,0.263,5.75,0.4,129.974,373.173,373.173,FALSE,1,No Matter What You Do - Vision Mix,Benny Benassi,5N9WGkTfe2t3eQhiZPymGg
74.9,6.26E+01,11,-9.88,0,0.269,0.0151,0,14.7,0.597,129.974,185.992,185.992,TRUE,1,OG's,Meechie Greedy,3DALVQEfN9XaGDYOBXz6Rh
60.5,5.50E+01,10,-15.065,1,0.0466,0.622,0.261,33.7,0.276,129.975,125.538,125.538,FALSE,2,The Grinners (for Mark and Peter M.),Dre/Parma,50b3CcnF4IPahwy74Vcz76
